ID,Timestamp,Source,Event Type,User,Snapshot
7933,2026-04-13 15:35:55,Ahmedabad Office,unauthorized,Unknown (ID: 6224) - 1m 18s,/static/snapshots/unauth_6224_1776074678.jpg
7931,2026-04-13 15:35:50,Ahmedabad Office,unauthorized,Unknown (ID: 6341) - 1m 19s,/static/snapshots/unauth_6341_1776074671.jpg
7932,2026-04-13 15:35:50,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 4133) - 5s,/static/snapshots/unauth_4133_1776074742.jpg
7930,2026-04-13 15:35:27,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 4133) - 1m 0s,/static/snapshots/unauth_4133_1776074671.jpg
7929,2026-04-13 15:34:51,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3792) - 37s,/static/snapshots/unauth_3792_1776074657.jpg
7928,2026-04-13 15:34:31,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 4089) - 17s,/static/snapshots/unauth_4089_1776074651.jpg
7926,2026-04-13 15:34:21,Ahmedabad Office,unauthorized,Unknown (ID: 6224) - 1m 53s,/static/snapshots/unauth_6224_1776074580.jpg
7927,2026-04-13 15:34:21,Ahmedabad Office,unauthorized,Unknown (ID: 6313) - 1m 44s,/static/snapshots/unauth_6313_1776074554.jpg
7922,2026-04-13 15:34:01,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3792) - 2m 16s,/static/snapshots/unauth_3792_1776074501.jpg
7923,2026-04-13 15:34:01,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 4089) - 1m 26s,/static/snapshots/unauth_4089_1776074551.jpg
7924,2026-04-13 15:34:01,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 4108) - 1m 1s,/static/snapshots/unauth_4108_1776074576.jpg
7925,2026-04-13 15:34:01,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 4115) - 10s,/static/snapshots/unauth_4115_1776074628.jpg
7921,2026-04-13 15:33:58,Ahmedabad Office,unauthorized,Unknown (ID: 6341) - 24s,/static/snapshots/unauth_6341_1776074617.jpg
7920,2026-04-13 15:33:49,Ahmedabad Office,unauthorized,Unknown (ID: 6332) - 17s,/static/snapshots/unauth_6332_1776074616.jpg
7919,2026-04-13 15:33:32,Ahmedabad Office,unauthorized,Unknown (ID: 6334) - 9s,/static/snapshots/unauth_6334_1776074603.jpg
7918,2026-04-13 15:33:29,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 4103) - 24s,/static/snapshots/unauth_4103_1776074588.jpg
7917,2026-04-13 15:33:13,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 4112) - 5s,/static/snapshots/unauth_4112_1776074585.jpg
7916,2026-04-13 15:32:30,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 4063) - 47s,/static/snapshots/unauth_4063_1776074501.jpg
7915,2026-04-13 15:32:23,Ahmedabad Office,unauthorized,Unknown (ID: 6293) - 3s,/static/snapshots/unauth_6293_1776074538.jpg
7914,2026-04-13 15:32:19,Ahmedabad Office,unauthorized,Unknown (ID: 6288) - 28s,/static/snapshots/unauth_6288_1776074507.jpg
7913,2026-04-13 15:31:55,Ahmedabad Office,unauthorized,Unknown (ID: 6262) - 13s,/static/snapshots/unauth_6262_1776074509.jpg
7912,2026-04-13 15:31:54,Ahmedabad Office,unauthorized,Unknown (ID: 6203) - 13s,/static/snapshots/unauth_6203_1776074499.jpg
7911,2026-04-13 15:31:36,Ahmedabad Office,unauthorized,Unknown (ID: 6203) - 7s,/static/snapshots/unauth_6203_1776074483.jpg
7909,2026-04-13 15:31:29,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 4063) - 50s,/static/snapshots/unauth_4063_1776074462.jpg
7910,2026-04-13 15:31:29,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3792) - 50s,/static/snapshots/unauth_3792_1776074434.jpg
7908,2026-04-13 15:31:28,Ahmedabad Office,unauthorized,Unknown (ID: 6262) - 42s,/static/snapshots/unauth_6262_1776074449.jpg
7907,2026-04-13 15:31:19,Ahmedabad Office,unauthorized,Unknown (ID: 6213) - 2m 24s,/static/snapshots/unauth_6213_1776074333.jpg
7906,2026-04-13 15:31:18,Ahmedabad Office,unauthorized,Unknown (ID: 6203) - 1m 12s,/static/snapshots/unauth_6203_1776074403.jpg
7905,2026-04-13 15:31:08,Ahmedabad Office,unauthorized,Unknown (ID: 6267) - 3s,/static/snapshots/unauth_6267_1776074463.jpg
7904,2026-04-13 15:30:45,Ahmedabad Office,unauthorized,Unknown (ID: 5954) - 4m 18s,/static/snapshots/unauth_5954_1776074221.jpg
7903,2026-04-13 15:30:22,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 4063) - 13s,/static/snapshots/unauth_4063_1776074407.jpg
7902,2026-04-13 15:29:56,Ahmedabad Office,unauthorized,Unknown (ID: 6203) - 8s,/static/snapshots/unauth_6203_1776074387.jpg
7901,2026-04-13 15:29:41,Ahmedabad Office,unauthorized,Unknown (ID: 6203) - 50s,/static/snapshots/unauth_6203_1776074334.jpg
7900,2026-04-13 15:29:38,Ahmedabad Office,unauthorized,Unknown (ID: 6096) - 4s,/static/snapshots/unauth_6096_1776074371.jpg
7899,2026-04-13 15:29:32,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 4063) - 4s,/static/snapshots/unauth_4063_1776074365.jpg
7898,2026-04-13 15:28:53,Ahmedabad Office,unauthorized,Unknown (ID: 5727) - 2m 27s,/static/snapshots/unauth_5727_1776074189.jpg
7896,2026-04-13 15:28:44,Ahmedabad Office,unauthorized,Unknown (ID: 6096) - 2m 1s,/static/snapshots/unauth_6096_1776074218.jpg
7897,2026-04-13 15:28:44,Ahmedabad Office,unauthorized,Unknown (ID: 6203) - 25s,/static/snapshots/unauth_6203_1776074296.jpg
7895,2026-04-13 15:28:38,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3792) - 13s,/static/snapshots/unauth_3792_1776074301.jpg
7893,2026-04-13 15:28:18,Ahmedabad Office,unauthorized,Unknown (ID: 6066) - 1m 51s,/static/snapshots/unauth_6066_1776074222.jpg
7894,2026-04-13 15:28:18,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3792) - 12s,/static/snapshots/unauth_3792_1776074286.jpg
7892,2026-04-13 15:28:00,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3792) - 34s,/static/snapshots/unauth_3792_1776074257.jpg
7891,2026-04-13 15:27:36,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3981) - 9s,/static/snapshots/unauth_3981_1776074245.jpg
7890,2026-04-13 15:27:34,Ahmedabad Office,unauthorized,Unknown (ID: 6140) - 1m 7s,/static/snapshots/unauth_6140_1776074191.jpg
7889,2026-04-13 15:27:21,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3981) - 10s,/static/snapshots/unauth_3981_1776074228.jpg
7888,2026-04-13 15:27:13,Ahmedabad Office,unauthorized,Unknown (ID: 6193) - 18s,/static/snapshots/unauth_6193_1776074226.jpg
7886,2026-04-13 15:27:01,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3981) - 29s,/static/snapshots/unauth_3981_1776074188.jpg
7887,2026-04-13 15:27:01,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3792) - 29s,/static/snapshots/unauth_3792_1776074190.jpg
7884,2026-04-13 15:26:23,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3981) - 13s,/static/snapshots/unauth_3981_1776074167.jpg
7885,2026-04-13 15:26:23,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3792) - 13s,/static/snapshots/unauth_3792_1776074167.jpg
7883,2026-04-13 15:26:21,Ahmedabad Office,unauthorized,Unknown (ID: 6096) - 4s,/static/snapshots/unauth_6096_1776074174.jpg
7880,2026-04-13 15:26:10,Ahmedabad Office,unauthorized,Unknown (ID: 5727) - 40s,/static/snapshots/unauth_5727_1776074130.jpg
7881,2026-04-13 15:26:10,Ahmedabad Office,unauthorized,Unknown (ID: 5954) - 40s,/static/snapshots/unauth_5954_1776074137.jpg
7882,2026-04-13 15:26:10,Ahmedabad Office,unauthorized,Unknown (ID: 6096) - 34s,/static/snapshots/unauth_6096_1776074139.jpg
7873,2026-04-13 15:26:04,Ahmedabad Office,unauthorized,Unknown (ID: 6066) - 35s,/static/snapshots/unauth_6066_1776074135.jpg
7874,2026-04-13 15:26:04,Ahmedabad Office,unauthorized,Unknown (ID: 6186) - 28s,/static/snapshots/unauth_6186_1776074138.jpg
7875,2026-04-13 15:26:04,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 4007) - 24s,/static/snapshots/unauth_4007_1776074138.jpg
7876,2026-04-13 15:26:04,Ahmedabad Office,unauthorized,Unknown (ID: 6140) - 28s,/static/snapshots/unauth_6140_1776074135.jpg
7877,2026-04-13 15:26:04,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3981) - 24s,/static/snapshots/unauth_3981_1776074143.jpg
7878,2026-04-13 15:26:04,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 4006) - 24s,/static/snapshots/unauth_4006_1776074148.jpg
7879,2026-04-13 15:26:04,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3792) - 24s,/static/snapshots/unauth_3792_1776074140.jpg
7872,2026-04-13 15:25:54,Ahmedabad Office,unauthorized,Unknown (ID: 6162) - 18s,/static/snapshots/unauth_6162_1776074138.jpg
7871,2026-04-13 15:25:51,Bangalore Office - Dahua Ch8,exit,B3,
7868,2026-04-13 15:25:24,Ahmedabad Office,unauthorized,Unknown (ID: 5954) - 10m 30s,/static/snapshots/unauth_5954_1776073486.jpg
7869,2026-04-13 15:25:24,Ahmedabad Office,unauthorized,Unknown (ID: 5727) - 1m 53s,/static/snapshots/unauth_5727_1776074003.jpg
7870,2026-04-13 15:25:24,Ahmedabad Office,unauthorized,Unknown (ID: 6066) - 4s,/static/snapshots/unauth_6066_1776074114.jpg
7867,2026-04-13 15:25:09,Ahmedabad Office,unauthorized,Unknown (ID: 6140) - 25s,/static/snapshots/unauth_6140_1776074082.jpg
7866,2026-04-13 15:25:00,Ahmedabad Office,unauthorized,Unknown (ID: 6162) - 16s,/static/snapshots/unauth_6162_1776074081.jpg
7865,2026-04-13 15:24:51,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3981) - 11s,/static/snapshots/unauth_3981_1776074078.jpg
7864,2026-04-13 15:24:46,Ahmedabad Office,unauthorized,Unknown (ID: 6096) - 23s,/static/snapshots/unauth_6096_1776074076.jpg
7863,2026-04-13 15:24:37,Ahmedabad Office,unauthorized,Unknown (ID: 6140) - 40s,/static/snapshots/unauth_6140_1776074038.jpg
7860,2026-04-13 15:24:34,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 4007) - 48s,/static/snapshots/unauth_4007_1776074028.jpg
7861,2026-04-13 15:24:34,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3981) - 48s,/static/snapshots/unauth_3981_1776074024.jpg
7862,2026-04-13 15:24:34,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 4029) - 7s,/static/snapshots/unauth_4029_1776074065.jpg
7859,2026-04-13 15:24:30,Ahmedabad Office,unauthorized,Unknown (ID: 6066) - 1m 16s,/static/snapshots/unauth_6066_1776074025.jpg
7858,2026-04-13 15:23:52,Ahmedabad Office,unauthorized,Unknown (ID: 6075) - 4s,/static/snapshots/unauth_6075_1776074026.jpg
7857,2026-04-13 15:23:48,Ahmedabad Office,unauthorized,Unknown (ID: 6088) - 1m 15s,/static/snapshots/unauth_6088_1776073957.jpg
7855,2026-04-13 15:23:41,Ahmedabad Office,unauthorized,Unknown (ID: 6075) - 2m 18s,/static/snapshots/unauth_6075_1776073895.jpg
7856,2026-04-13 15:23:41,Ahmedabad Office,unauthorized,Unknown (ID: 6096) - 1m 36s,/static/snapshots/unauth_6096_1776073922.jpg
7852,2026-04-13 15:23:32,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 4007) - 15s,/static/snapshots/unauth_4007_1776073996.jpg
7853,2026-04-13 15:23:32,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3981) - 15s,/static/snapshots/unauth_3981_1776074000.jpg
7854,2026-04-13 15:23:32,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3792) - 15s,/static/snapshots/unauth_3792_1776073996.jpg
7851,2026-04-13 15:23:25,Ahmedabad Office,unauthorized,Unknown (ID: 6126) - 12s,/static/snapshots/unauth_6126_1776073999.jpg
7850,2026-04-13 15:23:06,Ahmedabad Office,unauthorized,Unknown (ID: 5727) - 17m 56s,/static/snapshots/unauth_5727_1776072910.jpg
7848,2026-04-13 15:22:59,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 4007) - 39s,/static/snapshots/unauth_4007_1776073937.jpg
7849,2026-04-13 15:22:59,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3981) - 39s,/static/snapshots/unauth_3981_1776073937.jpg
7847,2026-04-13 15:22:39,Bangalore Office - Dahua Ch8,entry,B3,
7846,2026-04-13 15:22:23,Ahmedabad Office,unauthorized,Unknown (ID: 6066) - 42s,/static/snapshots/unauth_6066_1776073913.jpg
7842,2026-04-13 15:22:13,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3981) - 13s,/static/snapshots/unauth_3981_1776073921.jpg
7843,2026-04-13 15:22:13,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3792) - 13s,/static/snapshots/unauth_3792_1776073918.jpg
7844,2026-04-13 15:22:13,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 4007) - 7s,/static/snapshots/unauth_4007_1776073923.jpg
7845,2026-04-13 15:22:13,Bangalore Office - Dahua Ch8,exit,B3,
7841,2026-04-13 15:22:05,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3982) - 5s,/static/snapshots/unauth_3982_1776073919.jpg
7838,2026-04-13 15:21:55,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3982) - 31s,/static/snapshots/unauth_3982_1776073890.jpg
7839,2026-04-13 15:21:55,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3981) - 31s,/static/snapshots/unauth_3981_1776073878.jpg
7840,2026-04-13 15:21:55,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3792) - 31s,/static/snapshots/unauth_3792_1776073877.jpg
7837,2026-04-13 15:21:45,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 4002) - 25s,/static/snapshots/unauth_4002_1776073886.jpg
7836,2026-04-13 15:21:41,Ahmedabad Office,unauthorized,Unknown (ID: 5838) - 1m 20s,/static/snapshots/unauth_5838_1776073869.jpg
7835,2026-04-13 15:21:34,Ahmedabad Office,unauthorized,Unknown (ID: 6066) - 54s,/static/snapshots/unauth_6066_1776073874.jpg
7834,2026-04-13 15:21:28,Ahmedabad Office,unauthorized,Unknown (ID: 6069) - 24s,/static/snapshots/unauth_6069_1776073859.jpg
7831,2026-04-13 15:21:13,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3981) - 1m 21s,/static/snapshots/unauth_3981_1776073791.jpg
7832,2026-04-13 15:21:13,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3982) - 1m 20s,/static/snapshots/unauth_3982_1776073789.jpg
7833,2026-04-13 15:21:13,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 4002) - 20s,/static/snapshots/unauth_4002_1776073860.jpg
7830,2026-04-13 15:21:03,Ahmedabad Office,unauthorized,Unknown (ID: 5858) - 4m 20s,/static/snapshots/unauth_5858_1776073614.jpg
7829,2026-04-13 15:20:40,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3991) - 17s,/static/snapshots/unauth_3991_1776073821.jpg
7828,2026-04-13 15:20:31,Ahmedabad Office,unauthorized,Unknown (ID: 6066) - 6s,/static/snapshots/unauth_6066_1776073823.jpg
7827,2026-04-13 15:20:26,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3986) - 12s,/static/snapshots/unauth_3986_1776073811.jpg
7826,2026-04-13 15:20:22,Ahmedabad Office,unauthorized,Unknown (ID: 6061) - 26s,/static/snapshots/unauth_6061_1776073812.jpg
7825,2026-04-13 15:19:57,Ahmedabad Office,unauthorized,Unknown (ID: 6023) - 38s,/static/snapshots/unauth_6023_1776073757.jpg
7824,2026-04-13 15:19:52,Ahmedabad Office,unauthorized,Unknown (ID: 6012) - 24s,/static/snapshots/unauth_6012_1776073786.jpg
7823,2026-04-13 15:19:48,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3861) - 8m 32s,/static/snapshots/unauth_3861_1776073275.jpg
7822,2026-04-13 15:19:21,Ahmedabad Office,unauthorized,Unknown (ID: 6012) - 1m 53s,/static/snapshots/unauth_6012_1776073653.jpg
7821,2026-04-13 15:18:20,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3951) - 11s,/static/snapshots/unauth_3951_1776073686.jpg
7819,2026-04-13 15:17:54,Ahmedabad Office,unauthorized,Unknown (ID: 5838) - 3m 48s,/static/snapshots/unauth_5838_1776073488.jpg
7820,2026-04-13 15:17:54,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3939) - 39s,/static/snapshots/unauth_3939_1776073641.jpg
7818,2026-04-13 15:17:50,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3946) - 8s,/static/snapshots/unauth_3946_1776073664.jpg
7817,2026-04-13 15:17:24,Ahmedabad Office,unauthorized,Unknown (ID: 5897) - 4m 0s,/static/snapshots/unauth_5897_1776073410.jpg
7816,2026-04-13 15:17:18,Ahmedabad Office,unauthorized,Unknown (ID: 5997) - 12s,/static/snapshots/unauth_5997_1776073624.jpg
7815,2026-04-13 15:16:37,Ahmedabad Office,unauthorized,Unknown (ID: 5858) - 7s,/static/snapshots/unauth_5858_1776073591.jpg
7814,2026-04-13 15:16:17,Ahmedabad Office,unauthorized,Unknown (ID: 5858) - 3m 39s,/static/snapshots/unauth_5858_1776073382.jpg
7813,2026-04-13 15:14:49,Ahmedabad Office,unauthorized,Unknown (ID: 5946) - 19s,/static/snapshots/unauth_5946_1776073469.jpg
7812,2026-04-13 15:14:46,Bangalore Office - Dahua Ch8,entry,B3,
7811,2026-04-13 15:14:13,Ahmedabad Office,unauthorized,Unknown (ID: 5933) - 15s,/static/snapshots/unauth_5933_1776073439.jpg
7810,2026-04-13 15:14:11,Ahmedabad Office,unauthorized,Unknown (ID: 5940) - 4s,/static/snapshots/unauth_5940_1776073444.jpg
7809,2026-04-13 15:14:06,Ahmedabad Office,unauthorized,Unknown (ID: 5936) - 3s,/static/snapshots/unauth_5936_1776073441.jpg
7808,2026-04-13 15:14:00,Ahmedabad Office,unauthorized,Unknown (ID: 5838) - 5m 13s,/static/snapshots/unauth_5838_1776073124.jpg
7807,2026-04-13 15:13:41,Ahmedabad Office,unauthorized,Unknown (ID: 5899) - 30s,/static/snapshots/unauth_5899_1776073409.jpg
7806,2026-04-13 15:13:38,Ahmedabad Office,unauthorized,Unknown (ID: 5790) - 7m 1s,/static/snapshots/unauth_5790_1776072995.jpg
7805,2026-04-13 15:13:27,Ahmedabad Office,unauthorized,Unknown (ID: 5909) - 18s,/static/snapshots/unauth_5909_1776073386.jpg
7804,2026-04-13 15:13:18,Ahmedabad Office,unauthorized,Unknown (ID: 5910) - 5s,/static/snapshots/unauth_5910_1776073393.jpg
7803,2026-04-13 15:13:12,Ahmedabad Office,unauthorized,Unknown (ID: 5907) - 4s,/static/snapshots/unauth_5907_1776073385.jpg
7802,2026-04-13 15:13:07,Ahmedabad Office,unauthorized,Unknown (ID: 5902) - 8s,/static/snapshots/unauth_5902_1776073377.jpg
7801,2026-04-13 15:13:05,Ahmedabad Office,unauthorized,Unknown (ID: 5904) - 3s,/static/snapshots/unauth_5904_1776073380.jpg
7800,2026-04-13 15:13:04,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3912) - 17s,/static/snapshots/unauth_3912_1776073365.jpg
7799,2026-04-13 15:12:57,Ahmedabad Office,unauthorized,Unknown (ID: 5872) - 1m 28s,/static/snapshots/unauth_5872_1776073290.jpg
7798,2026-04-13 15:12:42,Ahmedabad Office,unauthorized,Unknown (ID: 5886) - 24s,/static/snapshots/unauth_5886_1776073340.jpg
7797,2026-04-13 15:12:36,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3905) - 11s,/static/snapshots/unauth_3905_1776073347.jpg
7796,2026-04-13 15:12:31,Ahmedabad Office,unauthorized,Unknown (ID: 5858) - 2m 52s,/static/snapshots/unauth_5858_1776073237.jpg
7795,2026-04-13 15:12:26,Ahmedabad Office,unauthorized,Unknown (ID: 5866) - 1m 10s,/static/snapshots/unauth_5866_1776073296.jpg
7794,2026-04-13 15:12:01,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3887) - 7s,/static/snapshots/unauth_3887_1776073312.jpg
7793,2026-04-13 15:11:25,Ahmedabad Office,unauthorized,Unknown (ID: 5867) - 28s,/static/snapshots/unauth_5867_1776073257.jpg
7792,2026-04-13 15:11:16,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3821) - 46s,/static/snapshots/unauth_3821_1776073227.jpg
7791,2026-04-13 15:11:13,Ahmedabad Office,unauthorized,Unknown (ID: 5853) - 1m 41s,/static/snapshots/unauth_5853_1776073202.jpg
7790,2026-04-13 15:10:48,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3835) - 6s,/static/snapshots/unauth_3835_1776073239.jpg
7789,2026-04-13 15:10:40,Ahmedabad Office,unauthorized,Unknown (ID: 5863) - 10s,/static/snapshots/unauth_5863_1776073228.jpg
7788,2026-04-13 15:10:37,Ahmedabad Office,unauthorized,Unknown (ID: 5818) - 2m 35s,/static/snapshots/unauth_5818_1776073119.jpg
7787,2026-04-13 15:10:27,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3773) - 4m 40s,/static/snapshots/unauth_3773_1776072950.jpg
7786,2026-04-13 15:10:15,Ahmedabad Office,unauthorized,Unknown (ID: 5857) - 37s,/static/snapshots/unauth_5857_1776073176.jpg
7785,2026-04-13 15:09:44,Ahmedabad Office,unauthorized,Unknown (ID: 5718) - 4m 35s,/static/snapshots/unauth_5718_1776073005.jpg
7784,2026-04-13 15:09:10,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3787) - 1m 26s,/static/snapshots/unauth_3787_1776073061.jpg
7783,2026-04-13 15:08:20,Ahmedabad Office,unauthorized,Unknown (ID: 5786) - 1m 44s,/static/snapshots/unauth_5786_1776073000.jpg
7782,2026-04-13 15:07:36,Ahmedabad Office,unauthorized,Unknown (ID: 5742) - 52s,/static/snapshots/unauth_5742_1776073050.jpg
7781,2026-04-13 15:07:28,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3770) - 1m 43s,/static/snapshots/unauth_3770_1776072944.jpg
7780,2026-04-13 15:07:17,Ahmedabad Office,unauthorized,Unknown (ID: 5809) - 12s,/static/snapshots/unauth_5809_1776073028.jpg
7779,2026-04-13 15:07:02,Ahmedabad Office,unauthorized,Unknown (ID: 5807) - 4s,/static/snapshots/unauth_5807_1776073016.jpg
7778,2026-04-13 15:06:50,Ahmedabad Office,unauthorized,Unknown (ID: 5800) - 3s,/static/snapshots/unauth_5800_1776073005.jpg
7777,2026-04-13 15:06:24,Ahmedabad Office,unauthorized,Unknown (ID: 5770) - 15s,/static/snapshots/unauth_5770_1776072974.jpg
7776,2026-04-13 15:06:03,Ahmedabad Office,unauthorized,Unknown (ID: 5756) - 15s,/static/snapshots/unauth_5756_1776072946.jpg
7775,2026-04-13 15:06:02,Ahmedabad Office,unauthorized,Unknown (ID: 5744) - 30s,/static/snapshots/unauth_5744_1776072940.jpg
7774,2026-04-13 15:05:32,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3769) - 5s,/static/snapshots/unauth_3769_1776072925.jpg
7773,2026-04-13 15:05:18,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3765) - 31s,/static/snapshots/unauth_3765_1776072885.jpg
7772,2026-04-13 14:49:00,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3746) - 12s,/static/snapshots/unauth_3746_1776071889.jpg
7769,2026-04-13 14:48:52,Ahmedabad Office,unauthorized,Unknown (ID: 5603) - 7s,/static/snapshots/unauth_5603_1776071922.jpg
7770,2026-04-13 14:48:52,Ahmedabad Office,unauthorized,Unknown (ID: 5727) - 7s,/static/snapshots/unauth_5727_1776071922.jpg
7771,2026-04-13 14:48:52,Ahmedabad Office,unauthorized,Unknown (ID: 5718) - 6s,/static/snapshots/unauth_5718_1776071922.jpg
7765,2026-04-13 14:48:29,Ahmedabad Office,unauthorized,Unknown (ID: 5716) - 12s,/static/snapshots/unauth_5716_1776071886.jpg
7766,2026-04-13 14:48:29,Ahmedabad Office,unauthorized,Unknown (ID: 5603) - 12s,/static/snapshots/unauth_5603_1776071886.jpg
7767,2026-04-13 14:48:29,Ahmedabad Office,unauthorized,Unknown (ID: 5727) - 12s,/static/snapshots/unauth_5727_1776071889.jpg
7768,2026-04-13 14:48:29,Ahmedabad Office,unauthorized,Unknown (ID: 5718) - 12s,/static/snapshots/unauth_5718_1776071886.jpg
7760,2026-04-13 14:48:03,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3746) - 1m 45s,/static/snapshots/unauth_3746_1776071760.jpg
7761,2026-04-13 14:48:03,Ahmedabad Office,unauthorized,Unknown (ID: 5603) - 2m 1s,/static/snapshots/unauth_5603_1776071747.jpg
7762,2026-04-13 14:48:03,Ahmedabad Office,unauthorized,Unknown (ID: 5716) - 1m 2s,/static/snapshots/unauth_5716_1776071805.jpg
7763,2026-04-13 14:48:03,Ahmedabad Office,unauthorized,Unknown (ID: 5718) - 43s,/static/snapshots/unauth_5718_1776071828.jpg
7764,2026-04-13 14:48:03,Ahmedabad Office,unauthorized,Unknown (ID: 5727) - 22s,/static/snapshots/unauth_5727_1776071846.jpg
7759,2026-04-13 14:47:24,Ahmedabad Office,unauthorized,Unknown (ID: 5698) - 1m 32s,/static/snapshots/unauth_5698_1776071760.jpg
7758,2026-04-13 14:47:12,Ahmedabad Office,unauthorized,Unknown (ID: 5672) - 1m 23s,/static/snapshots/unauth_5672_1776071790.jpg
7757,2026-04-13 14:46:39,Ahmedabad Office,unauthorized,Unknown (ID: 5635) - 37s,/static/snapshots/unauth_5635_1776071759.jpg
7756,2026-04-13 14:45:59,Ahmedabad Office,unauthorized,Unknown (ID: 5699) - 10s,/static/snapshots/unauth_5699_1776071749.jpg
7755,2026-04-13 14:45:55,Ahmedabad Office,unauthorized,Unknown (ID: 5635) - 6s,/static/snapshots/unauth_5635_1776071746.jpg
7752,2026-04-13 14:45:43,Ahmedabad Office,unauthorized,Unknown (ID: 5603) - 11s,/static/snapshots/unauth_5603_1776071724.jpg
7753,2026-04-13 14:45:43,Ahmedabad Office,unauthorized,Unknown (ID: 5635) - 7s,/static/snapshots/unauth_5635_1776071729.jpg
7754,2026-04-13 14:45:43,Ahmedabad Office,unauthorized,Unknown (ID: 5704) - 3s,/static/snapshots/unauth_5704_1776071733.jpg
7751,2026-04-13 14:45:24,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 3589) - 1m 2s,/static/snapshots/unauth_3589_1776071661.jpg
7748,2026-04-13 14:45:21,Ahmedabad Office,unauthorized,Unknown (ID: 5603) - 1m 16s,/static/snapshots/unauth_5603_1776071638.jpg
