ID,Timestamp,Source,Event Type,User,Snapshot
4744,2026-04-09 13:30:23,Ahmedabad Office,unauthorized,Unknown (ID: 3000) - 8m 58s,/static/snapshots/unauth_3000_1775721189.jpg
4742,2026-04-09 13:30:12,Ahmedabad Office,unauthorized,Unknown (ID: 3137) - 27s,/static/snapshots/unauth_3137_1775721582.jpg
4743,2026-04-09 13:30:12,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1640) - 3m 38s,/static/snapshots/unauth_1640_1775721393.jpg
4741,2026-04-09 13:29:42,Ahmedabad Office,unauthorized,Unknown (ID: 3126) - 13s,/static/snapshots/unauth_3126_1775721566.jpg
4740,2026-04-09 13:29:26,Ahmedabad Office,unauthorized,Unknown (ID: 3130) - 7s,/static/snapshots/unauth_3130_1775721556.jpg
4738,2026-04-09 13:29:15,Ahmedabad Office,unauthorized,Unknown (ID: 3125) - 28s,/static/snapshots/unauth_3125_1775721529.jpg
4739,2026-04-09 13:29:15,Ahmedabad Office,unauthorized,Unknown (ID: 3126) - 8s,/static/snapshots/unauth_3126_1775721547.jpg
4737,2026-04-09 13:29:07,Ahmedabad Office,unauthorized,Unknown (ID: 3120) - 1m 5s,/static/snapshots/unauth_3120_1775721495.jpg
4736,2026-04-09 13:28:44,Ahmedabad Office,unauthorized,Unknown (ID: 3116) - 1m 2s,/static/snapshots/unauth_3116_1775721459.jpg
4735,2026-04-09 13:27:57,Ahmedabad Office,unauthorized,Unknown (ID: 3106) - 48s,/static/snapshots/unauth_3106_1775721432.jpg
4734,2026-04-09 13:27:41,Ahmedabad Office,unauthorized,Unknown (ID: 3062) - 23s,/static/snapshots/unauth_3062_1775721439.jpg
4733,2026-04-09 13:27:24,Ahmedabad Office,unauthorized,Unknown (ID: 3088) - 52s,/static/snapshots/unauth_3088_1775721394.jpg
4732,2026-04-09 13:27:11,Ahmedabad Office,unauthorized,Unknown (ID: 3062) - 3m 0s,/static/snapshots/unauth_3062_1775721296.jpg
4731,2026-04-09 13:26:44,Ahmedabad Office,unauthorized,Unknown (ID: 2819) - 4m 9s,/static/snapshots/unauth_2819_1775721153.jpg
4729,2026-04-09 13:26:34,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1617) - 16s,/static/snapshots/unauth_1617_1775721376.jpg
4730,2026-04-09 13:26:34,Ahmedabad Office,unauthorized,Unknown (ID: 2968) - 10m 25s,/static/snapshots/unauth_2968_1775720769.jpg
4728,2026-04-09 13:25:00,Ahmedabad Office,unauthorized,Unknown (ID: 3056) - 1m 45s,/static/snapshots/unauth_3056_1775721283.jpg
4727,2026-04-09 13:24:31,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1603) - 18s,/static/snapshots/unauth_1603_1775721250.jpg
4726,2026-04-09 13:24:08,Ahmedabad Office,unauthorized,Unknown (ID: 3001) - 1m 8s,/static/snapshots/unauth_3001_1775721178.jpg
4725,2026-04-09 13:24:03,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1365) - 1m 34s,/static/snapshots/unauth_1365_1775721146.jpg
4724,2026-04-09 13:22:54,Ahmedabad Office,unauthorized,Unknown (ID: 2957) - 1m 44s,/static/snapshots/unauth_2957_1775721145.jpg
4723,2026-04-09 13:22:30,Ahmedabad Office,unauthorized,Unknown (ID: 2819) - 15m 40s,/static/snapshots/unauth_2819_1775720212.jpg
4722,2026-04-09 13:22:21,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1365) - 1m 59s,/static/snapshots/unauth_1365_1775721019.jpg
4721,2026-04-09 13:22:12,Ahmedabad Office,unauthorized,Unknown (ID: 3025) - 3s,/static/snapshots/unauth_3025_1775721126.jpg
4720,2026-04-09 13:22:03,Ahmedabad Office,unauthorized,Unknown (ID: 2981) - 2m 55s,/static/snapshots/unauth_2981_1775720945.jpg
4718,2026-04-09 13:21:58,Ahmedabad Office,unauthorized,Unknown (ID: 2998) - 25s,/static/snapshots/unauth_2998_1775721092.jpg
4719,2026-04-09 13:21:58,Ahmedabad Office,unauthorized,Unknown (ID: 2993) - 4s,/static/snapshots/unauth_2993_1775721113.jpg
4717,2026-04-09 13:21:49,Ahmedabad Office,unauthorized,Unknown (ID: 3001) - 41s,/static/snapshots/unauth_3001_1775721088.jpg
4716,2026-04-09 13:21:23,Ahmedabad Office,unauthorized,Unknown (ID: 2998) - 8s,/static/snapshots/unauth_2998_1775721072.jpg
4715,2026-04-09 13:21:15,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1573) - 24s,/static/snapshots/unauth_1573_1775721051.jpg
4714,2026-04-09 13:21:13,Ahmedabad Office,unauthorized,Unknown (ID: 2991) - 1m 14s,/static/snapshots/unauth_2991_1775721006.jpg
4713,2026-04-09 13:21:05,Bangalore Office - Dahua Ch8,exit,B3,
4712,2026-04-09 13:21:03,Ahmedabad Office,unauthorized,Unknown (ID: 2766) - 4m 13s,/static/snapshots/unauth_2766_1775720813.jpg
4711,2026-04-09 13:20:42,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1536) - 1m 43s,/static/snapshots/unauth_1536_1775720946.jpg
4710,2026-04-09 13:20:11,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1365) - 19m 2s,/static/snapshots/unauth_1365_1775719878.jpg
4709,2026-04-09 13:20:05,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1529) - 1m 31s,/static/snapshots/unauth_1529_1775720925.jpg
4708,2026-04-09 13:19:53,Ahmedabad Office,unauthorized,Unknown (ID: 2991) - 25s,/static/snapshots/unauth_2991_1775720976.jpg
4707,2026-04-09 13:19:33,Bangalore Office - Dahua Ch8,exit,B2,
4706,2026-04-09 13:19:32,Ahmedabad Office,unauthorized,Unknown (ID: 2957) - 2m 2s,/static/snapshots/unauth_2957_1775720850.jpg
4705,2026-04-09 13:19:08,Ahmedabad Office,unauthorized,Unknown (ID: 2985) - 32s,/static/snapshots/unauth_2985_1775720912.jpg
4704,2026-04-09 13:19:01,Ahmedabad Office,unauthorized,Unknown (ID: 2959) - 6s,/static/snapshots/unauth_2959_1775720932.jpg
4703,2026-04-09 13:18:59,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1530) - 23s,/static/snapshots/unauth_1530_1775720912.jpg
4702,2026-04-09 13:18:43,Ahmedabad Office,unauthorized,Unknown (ID: 2959) - 11s,/static/snapshots/unauth_2959_1775720912.jpg
4701,2026-04-09 13:18:29,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1397) - 18s,/static/snapshots/unauth_1397_1775720889.jpg
4700,2026-04-09 13:18:14,Ahmedabad Office,unauthorized,Unknown (ID: 2981) - 17s,/static/snapshots/unauth_2981_1775720880.jpg
4699,2026-04-09 13:18:05,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1397) - 45s,/static/snapshots/unauth_1397_1775720839.jpg
4698,2026-04-09 13:17:45,Ahmedabad Office,unauthorized,Unknown (ID: 2959) - 27s,/static/snapshots/unauth_2959_1775720837.jpg
4697,2026-04-09 13:17:22,Ahmedabad Office,unauthorized,Unknown (ID: 2965) - 42s,/static/snapshots/unauth_2965_1775720818.jpg
4696,2026-04-09 13:17:14,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1397) - 12m 28s,/static/snapshots/unauth_1397_1775720084.jpg
4695,2026-04-09 13:17:04,Bangalore Office - Dahua Ch8,entry,B2,
4694,2026-04-09 13:16:42,Ahmedabad Office,unauthorized,Unknown (ID: 2766) - 29s,/static/snapshots/unauth_2766_1775720772.jpg
4693,2026-04-09 13:16:39,Ahmedabad Office,unauthorized,Unknown (ID: 2959) - 39s,/static/snapshots/unauth_2959_1775720757.jpg
4692,2026-04-09 13:16:07,Ahmedabad Office,unauthorized,Unknown (ID: 2766) - 22s,/static/snapshots/unauth_2766_1775720742.jpg
4691,2026-04-09 13:16:05,Ahmedabad Office,unauthorized,Unknown (ID: 2398) - 5m 57s,/static/snapshots/unauth_2398_1775720406.jpg
4690,2026-04-09 13:15:41,Ahmedabad Office,unauthorized,Unknown (ID: 2959) - 3s,/static/snapshots/unauth_2959_1775720736.jpg
4688,2026-04-09 13:15:38,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1515) - 1m 32s,/static/snapshots/unauth_1515_1775720652.jpg
4689,2026-04-09 13:15:38,Ahmedabad Office,unauthorized,Unknown (ID: 2766) - 11m 53s,/static/snapshots/unauth_2766_1775720028.jpg
4687,2026-04-09 13:15:21,Ahmedabad Office,unauthorized,Unknown (ID: 2927) - 33s,/static/snapshots/unauth_2927_1775720694.jpg
4686,2026-04-09 13:14:42,Ahmedabad Office,unauthorized,Unknown (ID: 2949) - 22s,/static/snapshots/unauth_2949_1775720658.jpg
4685,2026-04-09 13:14:34,Ahmedabad Office,unauthorized,Unknown (ID: 2921) - 22s,/static/snapshots/unauth_2921_1775720650.jpg
4683,2026-04-09 13:13:41,Ahmedabad Office,unauthorized,Unknown (ID: 2898) - 3m 30s,/static/snapshots/unauth_2898_1775720435.jpg
4684,2026-04-09 13:13:41,Ahmedabad Office,unauthorized,Unknown (ID: 2910) - 2m 35s,/static/snapshots/unauth_2910_1775720464.jpg
4682,2026-04-09 13:13:37,Ahmedabad Office,unauthorized,Unknown (ID: 2927) - 20s,/static/snapshots/unauth_2927_1775720608.jpg
4681,2026-04-09 13:13:10,Ahmedabad Office,unauthorized,Unknown (ID: 2927) - 41s,/static/snapshots/unauth_2927_1775720546.jpg
4680,2026-04-09 13:13:01,Ahmedabad Office,unauthorized,Unknown (ID: 2921) - 43s,/static/snapshots/unauth_2921_1775720535.jpg
4679,2026-04-09 13:12:10,Ahmedabad Office,unauthorized,Unknown (ID: 2916) - 18s,/static/snapshots/unauth_2916_1775720524.jpg
4678,2026-04-09 13:11:57,Ahmedabad Office,unauthorized,Unknown (ID: 2921) - 8s,/static/snapshots/unauth_2921_1775720509.jpg
4677,2026-04-09 13:11:39,Ahmedabad Office,unauthorized,Unknown (ID: 2916) - 4s,/static/snapshots/unauth_2916_1775720492.jpg
4675,2026-04-09 13:11:11,Ahmedabad Office,unauthorized,Unknown (ID: 2862) - 26s,/static/snapshots/unauth_2862_1775720442.jpg
4676,2026-04-09 13:11:11,Ahmedabad Office,unauthorized,Unknown (ID: 2903) - 19s,/static/snapshots/unauth_2903_1775720450.jpg
4674,2026-04-09 13:10:32,Ahmedabad Office,unauthorized,Unknown (ID: 2862) - 59s,/static/snapshots/unauth_2862_1775720371.jpg
4673,2026-04-09 13:10:27,Ahmedabad Office,unauthorized,Unknown (ID: 2902) - 7s,/static/snapshots/unauth_2902_1775720419.jpg
4672,2026-04-09 13:10:16,Ahmedabad Office,unauthorized,Unknown (ID: 2892) - 4s,/static/snapshots/unauth_2892_1775720409.jpg
4671,2026-04-09 13:10:02,Ahmedabad Office,unauthorized,Unknown (ID: 2398) - 10m 55s,/static/snapshots/unauth_2398_1775719745.jpg
4670,2026-04-09 13:09:59,Ahmedabad Office,unauthorized,Unknown (ID: 2887) - 23s,/static/snapshots/unauth_2887_1775720373.jpg
4669,2026-04-09 13:09:58,Ahmedabad Office,unauthorized,Unknown (ID: 2760) - 1m 3s,/static/snapshots/unauth_2760_1775720373.jpg
4668,2026-04-09 13:09:54,Ahmedabad Office,unauthorized,Unknown (ID: 2881) - 36s,/static/snapshots/unauth_2881_1775720382.jpg
4667,2026-04-09 13:09:47,Ahmedabad Office,unauthorized,Unknown (ID: 2832) - 38s,/static/snapshots/unauth_2832_1775720345.jpg
4666,2026-04-09 13:09:06,Ahmedabad Office,unauthorized,Unknown (ID: 2873) - 6s,/static/snapshots/unauth_2873_1775720338.jpg
4664,2026-04-09 13:08:58,Ahmedabad Office,unauthorized,Unknown (ID: 2832) - 35s,/static/snapshots/unauth_2832_1775720300.jpg
4665,2026-04-09 13:08:58,Ahmedabad Office,unauthorized,Unknown (ID: 2864) - 28s,/static/snapshots/unauth_2864_1775720314.jpg
4663,2026-04-09 13:08:49,Ahmedabad Office,unauthorized,Unknown (ID: 2810) - 3s,/static/snapshots/unauth_2810_1775720324.jpg
4662,2026-04-09 13:08:23,Ahmedabad Office,unauthorized,Unknown (ID: 2831) - 30s,/static/snapshots/unauth_2831_1775720269.jpg
4661,2026-04-09 13:07:59,Ahmedabad Office,unauthorized,Unknown (ID: 2810) - 7s,/static/snapshots/unauth_2810_1775720269.jpg
4660,2026-04-09 13:07:16,Ahmedabad Office,unauthorized,Unknown (ID: 2831) - 3s,/static/snapshots/unauth_2831_1775720229.jpg
4659,2026-04-09 13:07:09,Ahmedabad Office,unauthorized,Unknown (ID: 2788) - 3m 9s,/static/snapshots/unauth_2788_1775720037.jpg
4658,2026-04-09 13:07:06,Ahmedabad Office,unauthorized,Unknown (ID: 2805) - 11s,/static/snapshots/unauth_2805_1775720211.jpg
4657,2026-04-09 13:06:49,Ahmedabad Office,unauthorized,Unknown (ID: 2805) - 1m 42s,/static/snapshots/unauth_2805_1775720108.jpg
4656,2026-04-09 13:06:42,Ahmedabad Office,unauthorized,Unknown (ID: 2760) - 2m 56s,/static/snapshots/unauth_2760_1775720035.jpg
4655,2026-04-09 13:06:31,Ahmedabad Office,unauthorized,Unknown (ID: 2784) - 6s,/static/snapshots/unauth_2784_1775720184.jpg
4653,2026-04-09 13:06:17,Ahmedabad Office,unauthorized,Unknown (ID: 2784) - 28s,/static/snapshots/unauth_2784_1775720149.jpg
4654,2026-04-09 13:06:17,Ahmedabad Office,unauthorized,Unknown (ID: 2810) - 11s,/static/snapshots/unauth_2810_1775720172.jpg
4652,2026-04-09 13:05:58,Ahmedabad Office,unauthorized,Unknown (ID: 2810) - 7s,/static/snapshots/unauth_2810_1775720151.jpg
4651,2026-04-09 13:04:50,Ahmedabad Office,unauthorized,Unknown (ID: 2801) - 3s,/static/snapshots/unauth_2801_1775720083.jpg
4650,2026-04-09 13:04:39,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1397) - 4m 14s,/static/snapshots/unauth_1397_1775719825.jpg
4649,2026-04-09 13:03:47,Ahmedabad Office,unauthorized,Unknown (ID: 2770) - 17s,/static/snapshots/unauth_2770_1775720007.jpg
4648,2026-04-09 13:03:39,Ahmedabad Office,unauthorized,Unknown (ID: 2766) - 9s,/static/snapshots/unauth_2766_1775720006.jpg
4647,2026-04-09 13:03:07,Ahmedabad Office,unauthorized,Unknown (ID: 2744) - 2m 35s,/static/snapshots/unauth_2744_1775719828.jpg
4646,2026-04-09 13:02:23,Ahmedabad Office,unauthorized,Unknown (ID: 2753) - 5s,/static/snapshots/unauth_2753_1775719937.jpg
4645,2026-04-09 13:02:08,Ahmedabad Office,unauthorized,Unknown (ID: 2741) - 2m 1s,/static/snapshots/unauth_2741_1775719860.jpg
4644,2026-04-09 13:01:57,Bangalore Office - Dahua Ch8,entry,B3,
4643,2026-04-09 13:01:03,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1365) - 4m 49s,/static/snapshots/unauth_1365_1775719571.jpg
4642,2026-04-09 13:00:48,Bangalore Office - Dahua Ch8,exit,B3,
4641,2026-04-09 13:00:43,Ahmedabad Office,unauthorized,Unknown (ID: 2723) - 1m 3s,/static/snapshots/unauth_2723_1775719778.jpg
4640,2026-04-09 13:00:28,Ahmedabad Office,unauthorized,Unknown (ID: 2717) - 52s,/static/snapshots/unauth_2717_1775719779.jpg
4639,2026-04-09 13:00:13,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1397) - 20s,/static/snapshots/unauth_1397_1775719791.jpg
4638,2026-04-09 12:59:59,Ahmedabad Office,unauthorized,Unknown (ID: 2680) - 46s,/static/snapshots/unauth_2680_1775719758.jpg
4637,2026-04-09 12:59:38,Ahmedabad Office,unauthorized,Unknown (ID: 2683) - 8s,/static/snapshots/unauth_2683_1775719769.jpg
4636,2026-04-09 12:59:14,Ahmedabad Office,unauthorized,Unknown (ID: 2683) - 51s,/static/snapshots/unauth_2683_1775719727.jpg
4635,2026-04-09 12:59:12,Ahmedabad Office,unauthorized,Unknown (ID: 2705) - 9s,/static/snapshots/unauth_2705_1775719739.jpg
4634,2026-04-09 12:59:01,Ahmedabad Office,unauthorized,Unknown (ID: 2398) - 6m 23s,/static/snapshots/unauth_2398_1775719364.jpg
4633,2026-04-09 12:58:52,Ahmedabad Office,unauthorized,Unknown (ID: 2696) - 17s,/static/snapshots/unauth_2696_1775719717.jpg
4632,2026-04-09 12:58:46,Ahmedabad Office,unauthorized,Unknown (ID: 2644) - 1m 28s,/static/snapshots/unauth_2644_1775719635.jpg
4631,2026-04-09 12:58:19,Ahmedabad Office,unauthorized,Unknown (ID: 2666) - 38s,/static/snapshots/unauth_2666_1775719660.jpg
4630,2026-04-09 12:57:29,Ahmedabad Office,unauthorized,Unknown (ID: 2648) - 3s,/static/snapshots/unauth_2648_1775719644.jpg
4629,2026-04-09 12:57:25,Ahmedabad Office,unauthorized,Unknown (ID: 2645) - 7s,/static/snapshots/unauth_2645_1775719635.jpg
4628,2026-04-09 12:57:14,Ahmedabad Office,unauthorized,Unknown (ID: 2640) - 3s,/static/snapshots/unauth_2640_1775719628.jpg
4627,2026-04-09 12:56:44,Ahmedabad Office,unauthorized,Unknown (ID: 2617) - 28s,/static/snapshots/unauth_2617_1775719574.jpg
4626,2026-04-09 12:56:29,Ahmedabad Office,unauthorized,Unknown (ID: 2621) - 9s,/static/snapshots/unauth_2621_1775719579.jpg
4625,2026-04-09 12:56:25,Ahmedabad Office,unauthorized,Unknown (ID: 2577) - 59s,/static/snapshots/unauth_2577_1775719532.jpg
4624,2026-04-09 12:56:19,Ahmedabad Office,unauthorized,Unknown (ID: 2536) - 3m 25s,/static/snapshots/unauth_2536_1775719438.jpg
4623,2026-04-09 12:56:16,Ahmedabad Office,unauthorized,Unknown (ID: 2585) - 1m 8s,/static/snapshots/unauth_2585_1775719527.jpg
4622,2026-04-09 12:56:15,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1362) - 46s,/static/snapshots/unauth_1362_1775719535.jpg
4621,2026-04-09 12:56:10,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1300) - 7m 49s,/static/snapshots/unauth_1300_1775719101.jpg
4620,2026-04-09 12:56:07,Ahmedabad Office,unauthorized,Unknown (ID: 2608) - 40s,/static/snapshots/unauth_2608_1775719524.jpg
4619,2026-04-09 12:55:51,Ahmedabad Office,unauthorized,Unknown (ID: 2607) - 24s,/static/snapshots/unauth_2607_1775719524.jpg
4617,2026-04-09 12:55:21,Ahmedabad Office,unauthorized,Unknown (ID: 2577) - 1m 28s,/static/snapshots/unauth_2577_1775719429.jpg
4618,2026-04-09 12:55:21,Ahmedabad Office,unauthorized,Unknown (ID: 2586) - 31s,/static/snapshots/unauth_2586_1775719495.jpg
4616,2026-04-09 12:55:17,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1338) - 46s,/static/snapshots/unauth_1338_1775719468.jpg
4615,2026-04-09 12:55:00,Ahmedabad Office,unauthorized,Unknown (ID: 2463) - 8s,/static/snapshots/unauth_2463_1775719491.jpg
4614,2026-04-09 12:54:30,Ahmedabad Office,unauthorized,Unknown (ID: 2586) - 12s,/static/snapshots/unauth_2586_1775719457.jpg
4613,2026-04-09 12:54:25,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1338) - 3m 21s,/static/snapshots/unauth_1338_1775719266.jpg
4612,2026-04-09 12:54:17,Ahmedabad Office,unauthorized,Unknown (ID: 2463) - 1m 27s,/static/snapshots/unauth_2463_1775719374.jpg
4611,2026-04-09 12:53:38,Ahmedabad Office,unauthorized,Unknown (ID: 2555) - 16s,/static/snapshots/unauth_2555_1775719401.jpg
4609,2026-04-09 12:53:31,Ahmedabad Office,unauthorized,Unknown (ID: 2528) - 31s,/static/snapshots/unauth_2528_1775719380.jpg
4610,2026-04-09 12:53:31,Ahmedabad Office,unauthorized,Unknown (ID: 2545) - 17s,/static/snapshots/unauth_2545_1775719392.jpg
4608,2026-04-09 12:53:30,Ahmedabad Office,unauthorized,Unknown (ID: 2518) - 3s,/static/snapshots/unauth_2518_1775719405.jpg
4607,2026-04-09 12:53:27,Ahmedabad Office,unauthorized,Unknown (ID: 2512) - 11s,/static/snapshots/unauth_2512_1775719394.jpg
4606,2026-04-09 12:53:05,Ahmedabad Office,unauthorized,Unknown (ID: 2396) - 4m 48s,/static/snapshots/unauth_2396_1775719097.jpg
4605,2026-04-09 12:52:59,Ahmedabad Office,unauthorized,Unknown (ID: 2492) - 38s,/static/snapshots/unauth_2492_1775719362.jpg
4604,2026-04-09 12:52:48,Ahmedabad Office,unauthorized,Unknown (ID: 2512) - 13s,/static/snapshots/unauth_2512_1775719353.jpg
4603,2026-04-09 12:52:23,Ahmedabad Office,unauthorized,Unknown (ID: 2487) - 4s,/static/snapshots/unauth_2487_1775719336.jpg
4602,2026-04-09 12:52:14,Ahmedabad Office,unauthorized,Unknown (ID: 2463) - 11s,/static/snapshots/unauth_2463_1775719324.jpg
4601,2026-04-09 12:52:07,Ahmedabad Office,unauthorized,Unknown (ID: 2386) - 1m 44s,/static/snapshots/unauth_2386_1775719222.jpg
4600,2026-04-09 12:51:57,Ahmedabad Office,unauthorized,Unknown (ID: 2463) - 3s,/static/snapshots/unauth_2463_1775719311.jpg
4599,2026-04-09 12:51:05,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1333) - 21s,/static/snapshots/unauth_1333_1775719240.jpg
4598,2026-04-09 12:50:54,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1329) - 23s,/static/snapshots/unauth_1329_1775719231.jpg
4597,2026-04-09 12:50:29,Ahmedabad Office,unauthorized,Unknown (ID: 2350) - 54s,/static/snapshots/unauth_2350_1775719178.jpg
4596,2026-04-09 12:50:27,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1313) - 15s,/static/snapshots/unauth_1313_1775719210.jpg
4595,2026-04-09 12:50:15,Ahmedabad Office,unauthorized,Unknown (ID: 2386) - 1m 44s,/static/snapshots/unauth_2386_1775719149.jpg
4594,2026-04-09 12:49:53,Ahmedabad Office,unauthorized,Unknown (ID: 2437) - 24s,/static/snapshots/unauth_2437_1775719168.jpg
4593,2026-04-09 12:49:37,Bangalore Office - Dahua Ch8,entry,B3,
4592,2026-04-09 12:49:28,Ahmedabad Office,unauthorized,Unknown (ID: 2350) - 30s,/static/snapshots/unauth_2350_1775719142.jpg
4591,2026-04-09 12:49:23,Ahmedabad Office,unauthorized,Unknown (ID: 2426) - 36s,/static/snapshots/unauth_2426_1775719156.jpg
4590,2026-04-09 12:49:09,Ahmedabad Office,unauthorized,Unknown (ID: 2430) - 14s,/static/snapshots/unauth_2430_1775719132.jpg
4589,2026-04-09 12:48:52,Ahmedabad Office,unauthorized,Unknown (ID: 2350) - 26s,/static/snapshots/unauth_2350_1775719116.jpg
4587,2026-04-09 12:48:40,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1301) - 19s,/static/snapshots/unauth_1301_1775719106.jpg
4588,2026-04-09 12:48:40,Ahmedabad Office,unauthorized,Unknown (ID: 2387) - 1m 31s,/static/snapshots/unauth_2387_1775719026.jpg
4586,2026-04-09 12:48:33,Ahmedabad Office,unauthorized,Unknown (ID: 2281) - 1m 13s,/static/snapshots/unauth_2281_1775719043.jpg
4585,2026-04-09 12:48:20,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1180) - 18s,/static/snapshots/unauth_1180_1775719079.jpg
4584,2026-04-09 12:48:19,Ahmedabad Office,unauthorized,Unknown (ID: 2203) - 14m 18s,/static/snapshots/unauth_2203_1775718239.jpg
4583,2026-04-09 12:48:15,Ahmedabad Office,unauthorized,Unknown (ID: 2398) - 12s,/static/snapshots/unauth_2398_1775719080.jpg
4582,2026-04-09 12:48:12,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1185) - 58s,/static/snapshots/unauth_1185_1775719032.jpg
4581,2026-04-09 12:48:02,Ahmedabad Office,unauthorized,Unknown (ID: 2359) - 1m 33s,/static/snapshots/unauth_2359_1775718987.jpg
4580,2026-04-09 12:47:55,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1180) - 10m 37s,/static/snapshots/unauth_1180_1775718441.jpg
4579,2026-04-09 12:47:41,Ahmedabad Office,unauthorized,Unknown (ID: 2386) - 13s,/static/snapshots/unauth_2386_1775719046.jpg
4578,2026-04-09 12:47:15,Ahmedabad Office,unauthorized,Unknown (ID: 2281) - 2m 33s,/static/snapshots/unauth_2281_1775718984.jpg
4577,2026-04-09 12:47:09,Ahmedabad Office,unauthorized,Unknown (ID: 2247) - 44s,/static/snapshots/unauth_2247_1775719000.jpg
4576,2026-04-09 12:47:08,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1185) - 9m 46s,/static/snapshots/unauth_1185_1775718439.jpg
4575,2026-04-09 12:47:03,Ahmedabad Office,unauthorized,Unknown (ID: 2350) - 42s,/static/snapshots/unauth_2350_1775718981.jpg
4574,2026-04-09 12:46:18,Ahmedabad Office,unauthorized,Unknown (ID: 2247) - 52s,/static/snapshots/unauth_2247_1775718924.jpg
4573,2026-04-09 12:46:12,Ahmedabad Office,unauthorized,Unknown (ID: 2266) - 32s,/static/snapshots/unauth_2266_1775718937.jpg
4572,2026-04-09 12:46:09,Ahmedabad Office,unauthorized,Unknown (ID: 2290) - 34s,/static/snapshots/unauth_2290_1775718942.jpg
4571,2026-04-09 12:45:34,Ahmedabad Office,unauthorized,Unknown (ID: 2266) - 7m 26s,/static/snapshots/unauth_2266_1775718491.jpg
4570,2026-04-09 12:45:33,Ahmedabad Office,unauthorized,Unknown (ID: 2324) - 7s,/static/snapshots/unauth_2324_1775718925.jpg
4569,2026-04-09 12:45:28,Ahmedabad Office,unauthorized,Unknown (ID: 2290) - 59s,/static/snapshots/unauth_2290_1775718870.jpg
4568,2026-04-09 12:45:20,Ahmedabad Office,unauthorized,Unknown (ID: 2247) - 3m 42s,/static/snapshots/unauth_2247_1775718696.jpg
4567,2026-04-09 12:44:28,Ahmedabad Office,unauthorized,Unknown (ID: 2324) - 17s,/static/snapshots/unauth_2324_1775718847.jpg
4566,2026-04-09 12:44:23,Ahmedabad Office,unauthorized,Unknown (ID: 2290) - 30s,/static/snapshots/unauth_2290_1775718830.jpg
4565,2026-04-09 12:44:14,Ahmedabad Office,unauthorized,Unknown (ID: 2321) - 1m 10s,/static/snapshots/unauth_2321_1775718790.jpg
4564,2026-04-09 12:43:57,Ahmedabad Office,unauthorized,Unknown (ID: 2324) - 11s,/static/snapshots/unauth_2324_1775718828.jpg
4563,2026-04-09 12:43:44,Ahmedabad Office,unauthorized,Unknown (ID: 2290) - 18s,/static/snapshots/unauth_2290_1775718806.jpg
4562,2026-04-09 12:43:22,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1207) - 35s,/static/snapshots/unauth_1207_1775718777.jpg
4561,2026-04-09 12:43:20,Bangalore Office - Dahua Ch8,unauthorized,Unknown (ID: 1175) - 6m 8s,/static/snapshots/unauth_1175_1775718435.jpg
4560,2026-04-09 12:42:47,Ahmedabad Office,unauthorized,Unknown (ID: 2290) - 57s,/static/snapshots/unauth_2290_1775718722.jpg
4559,2026-04-09 12:41:49,Ahmedabad Office,unauthorized,Unknown (ID: 2305) - 6s,/static/snapshots/unauth_2305_1775718699.jpg
4558,2026-04-09 12:41:41,Ahmedabad Office,unauthorized,Unknown (ID: 2290) - 38s,/static/snapshots/unauth_2290_1775718665.jpg
4557,2026-04-09 12:41:16,Ahmedabad Office,unauthorized,Unknown (ID: 2247) - 3m 40s,/static/snapshots/unauth_2247_1775718457.jpg
